Date,NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
20230727,5785,485788,2023-07-27 18:01:43,37.929726535650396,-87.76208677328485,11719.531529805057,251.3607634173005,-9.498030721605057,220.96687478637202,1,0,0,2023-07-27 18:16:43,35.62181316350393,-90.31286898181315,11403.199560655843,260.8060035506959,-3.8092166840440735,220.4158762613435,2023-07-27 18:14:43,36.59510767645303,-89.21027542370206,11719.531529805057,267.73641006061945,0.0,220.69072673566112,abc7a3,2023-07-27 18:14:24,36.51871239669422,-89.23477107438016,11582.0,235.17573020489007,0.0,324.75206611570246
20230727,5785,48597d,2023-07-27 11:08:21,46.90243601286419,8.546895562632873,11290.25328486906,245.74434114663617,-7.68584068916727,174.08807287156645,0,-1,0,2023-07-27 15:53:21,46.1334697603263,6.533597297297285,11241.182539520636,235.34845486996394,-5.695889852116258,274.3157827638957,2023-07-27 11:25:21,44.65919824982663,8.878552524243718,11290.25328486906,235.63466241852774,0.0,179.08883824763546,4844c6,2023-07-27 11:24:52,44.57945436241611,8.78365413870246,11582.0,212.7834457478007,0.0,320.22035794183444
20230727,5785,4864ee,2023-07-27 10:44:06,50.308011944254226,7.979336553947699,11779.193961256542,258.1352103603039,2.472518823479585,146.27048282409547,-1,0,0,2023-07-27 11:06:06,47.802759203438534,9.993374506135096,11890.170331088697,253.29371028177857,0.024883979269611178,151.89416099174713,2023-07-27 10:47:06,49.96041591682394,8.339768366475813,11779.193961256542,216.2516686454343,2.3708225873356454,147.82989730743273,4401e8,2023-07-27 10:46:21,49.90915505617978,8.410159550561797,11880.14606741573,91.93809731353764,2.3708225873356454,145.0
20230727,5785,48c26c_1,2023-07-27 15:39:08,48.67735128374586,14.268081930207416,11517.161162830756,229.77583542941906,-7.166033547870671,194.89311712523542,0,0,1,2023-07-27 16:29:08,44.20868258292449,9.379698507609097,11887.452076538191,202.97508714326307,0.06199822322266985,213.36154176367225,2023-07-27 15:39:08,48.67735128374586,14.268081930207416,11517.161162830756,229.77583542941906,4.033749380151886,194.89311712523542,471f5c,2023-07-27 15:38:14,48.64425649892193,14.183816166958218,11277.319173345268,266.887029479523,4.033749380151886,111.08936170212766
20230727,5785,495212,2023-07-27 11:16:23,40.675935500416315,-6.717863679100306,10243.257445096237,223.2293903823655,1.3554397236926072,46.49607138115174,0,1,0,2023-07-27 12:14:23,44.226485541472556,2.5295914886675113,10198.5865145077,252.39198345783268,-5.549019744426615,49.50156431660795,2023-07-27 11:49:23,43.41330176583474,-2.842169689621172,10243.257445096237,248.90805815547697,-1.5027715469230465,61.11379253612438,3c64b1,2023-07-27 11:48:30,43.43087739463601,-2.878155938697318,10512.578544061304,219.93442049995764,-1.5027715469230465,251.0191570881226
20230727,5785,4a2aac,2023-07-27 18:29:50,35.294365519531226,27.417595893722066,10225.133357750718,225.1841627616421,0.36201662238837795,333.99205989511,1,0,0,2023-07-27 18:44:50,36.993605932382046,26.39109645488133,10229.133586249056,228.25602156949725,-23.086093191327638,333.00596288984246,2023-07-27 18:35:50,35.95091200457516,27.02493295342205,10225.133357750718,325.2048755262733,0.0,333.34376583967304,89620b,2023-07-27 18:34:53,35.939918181818186,26.940488311688313,10668.0,274.3389732137643,0.0,114.0
20230727,5785,4ac9e3,2023-07-27 10:48:18,47.662748168825594,21.691645999704456,10503.440502890528,246.1878490378346,-19.595856120472348,146.06951108946922,1,0,0,2023-07-27 12:00:18,38.65610770452469,28.625318645937178,10535.665382003333,253.05905050123587,-3.474421594317451,152.2473723957568,2023-07-27 11:26:18,43.47055407499141,25.703954151628018,10503.440502890528,260.188329890347,-12.166085486504922,151.28724358804973,4bab52,2023-07-27 11:26:13,43.53952605459057,25.614954094292806,10860.357320099256,221.79573654313387,-12.166085486504922,314.0
20230727,5785,4b027f,2023-07-27 08:19:41,39.733311616648635,25.10717139659137,11482.304700736355,132.02403399678158,-8.144067235246004,310.34579778177715,0,-1,0,2023-07-27 09:48:41,45.49783310033672,14.829305536710494,11447.768932317696,196.53564420151986,0.600189612813654,305.6247762801227,2023-07-27 09:10:41,42.08733022050724,21.450566304392417,11482.304700736355,187.42727265634213,0.5533684857918195,304.64515318071835,407f63,2023-07-27 09:10:20,42.09536129032258,21.52105806451613,10893.548387096775,184.8850906347265,0.5533684857918195,309.258064516129
20230727,5785,4bb262,2023-07-27 10:36:32,45.05601754421762,22.545691125358506,10201.115703980056,178.21484289727246,-1.5723293541479237,310.8013864793134,1,0,0,2023-07-27 10:54:32,46.21337048727324,20.478651446289636,10155.887787170903,186.962523502908,0.42754553919339255,299.76133279220767,2023-07-27 10:48:32,45.80986980577513,21.30368910774798,10201.115703980056,291.33408277174703,-7.605023064389643,307.93159509369343,452086,2023-07-27 10:48:15,45.84536011560694,21.37239075144509,9920.485549132947,280.44948793991205,-7.605023064389643,113.54913294797687
20230727,5785,4bb275,2023-07-27 12:17:03,48.87043491267673,13.08966575277681,10263.455419259551,127.18135861235787,22.25231442559677,117.76042135335165,1,0,0,2023-07-27 12:47:03,46.841342917550655,18.73026069143368,9861.692921586638,136.71974805862277,-16.771071863221664,119.01632850112432,2023-07-27 12:35:03,48.29445619367943,14.73655725089602,10263.455419259551,227.27583953484267,-0.26595323028141094,118.08226088903574,4baa92,2023-07-27 12:34:57,48.27681954022988,14.648045977011494,10292.885057471265,191.22316599998538,-0.26595323028141094,308.0
20230727,5785,4bb275,2023-07-27 12:47:03,46.841342917550655,18.73026069143368,9861.692921586638,136.71974805862277,-16.771071863221664,119.01632850112432,-1,0,0,2023-07-27 16:00:03,37.89938575984985,34.23958656660409,10058.208705440882,127.27772613551278,0.41569133985034395,133.9276566604126,2023-07-27 13:01:03,46.339682798062974,20.04033168827497,9861.692921586638,7.601445973121264,0.0,119.5011094542027,4baa85,2023-07-27 13:00:37,46.39085371428572,19.961858857142857,10363.0,189.11093149982787,0.0,307.18285714285713
20230727,5785,4bb325,2023-07-27 18:22:18,41.73229062548171,29.318990784271023,10975.106203369833,204.98947193708767,-0.02208616128048036,341.36330819106564,0,0,-1,2023-07-27 19:18:18,45.78170831397516,23.678671112926256,10972.000646972348,190.86159825548768,-6.472785836054738e-06,324.30352920300504,2023-07-27 18:34:18,42.99119968171399,28.74594614995158,10975.106203369833,196.82953006095795,0.0,311.1642511665146,8963b4,2023-07-27 18:33:29,42.93484871816008,28.85089658313412,11290.008358750309,277.141083130556,0.0,124.80732462286701
20230727,5785,4bb4e3,2023-07-27 11:54:20,47.19991160471141,23.35812552148878,11001.575780116804,216.01286884401037,0.9873185922180647,319.86172080526455,0,-1,0,2023-07-27 18:43:20,40.698515692668806,29.76436114724236,10952.472879070236,210.31513192929478,-0.5082613447757773,335.2826889477149,2023-07-27 12:04:20,48.090547753111224,22.245156153517584,11001.575780116804,208.0405043356569,0.0,324.0471777054041,4891b4,2023-07-27 12:04:18,48.01810530973451,22.24476076696165,11277.0,259.23308150362703,0.0,150.6401179941003
20230727,5785,4bc841,2023-07-27 10:47:46,46.29761857763052,18.007388315026155,10057.792049122178,243.39134960409368,-0.021059482500374878,118.53128100217788,-1,0,0,2023-07-27 11:06:46,44.46348218339422,21.204685414282412,10042.962371798752,239.7063548456722,-0.781788680309046,131.33218837798395,2023-07-27 10:51:46,46.046127621152465,18.67157901399453,10057.792049122178,179.61101047095786,-12.673130193905816,122.09593835684859,4bc85a,2023-07-27 10:51:30,46.118471929824565,18.593489473684212,10432.561403508771,288.8816499967989,-12.673130193905816,128.4561403508772
20230727,5785,4cad49,2023-07-27 12:41:22,42.969534896630925,26.74707642950293,11149.607428102418,276.73740952243725,-12.032690202108995,92.95162384723639,-1,0,0,2023-07-27 13:54:22,41.755994336823846,41.2870749502002,11276.999999124144,268.38716507237655,0.08194757461851034,99.0471412977839,2023-07-27 12:47:22,42.922275034396684,27.966094438321242,11149.607428102418,165.81553862141388,0.0,93.51782221026993,452086,2023-07-27 12:47:15,42.90963369503573,28.056785515520435,10612.659998487656,238.18220575447086,0.0,153.69238534538167
20230727,5785,4d239b,2023-07-27 11:41:25,41.865812603144434,31.07115404022175,11281.540056171865,238.43754030048711,0.3891527265650745,123.6118077810089,0,0,1,2023-07-27 11:53:25,40.785525392904894,32.349526578976736,11206.47437147248,178.40423004003878,-5.988053754398723,139.22656104171674,2023-07-27 11:42:25,41.79442196854132,31.214498568796134,11281.540056171865,238.8770770517692,0.0,126.4345870608884,4bcdee,2023-07-27 11:41:28,41.82403711340206,31.238221649484537,10972.503092783505,242.6038878661607,0.0,317.6855670103093
20230727,5785,502d34,2023-07-27 13:48:23,43.02241324798375,-1.815552444339143,11223.585810651259,201.90178727801097,1.4156675304294228,216.9046788600714,0,0,-1,2023-07-27 14:13:23,40.11135819594172,-2.6760334051134325,11234.324876942104,215.24212797224564,-0.9434410241870161,199.249649888263,2023-07-27 13:57:23,42.23728717838415,-2.613136571877522,11223.585810651259,229.29155344553877,-0.4457692307692307,183.41668525972375,3950d0,2023-07-27 13:57:08,42.255775,-2.527615,10713.6,242.1035690110303,-0.4457692307692307,25.0
20230727,5785,7380c1,2023-07-27 19:05:39,40.85393853880064,-109.82883904347342,10588.398659429848,277.8596721832629,59.150185818612044,45.2358175094691,0,0,1,2023-07-27 19:23:39,42.547264480959434,-107.46820563201968,10461.591513656478,273.9653971942936,-4.2460900140852855,62.42040928705537,2023-07-27 19:07:39,41.065196764909935,-109.54740544520403,10588.398659429848,275.4452201972274,-0.00046880594343170893,50.87652798646792,a842e7,2023-07-27 19:07:33,41.01755595238095,-109.51888296130953,10363.0,215.50458124960193,-0.00046880594343170893,300.31175595238096
20230727,5785,7380c3,2023-07-27 18:53:04,27.07040111024258,49.43083728777083,11098.786435437654,246.85900285850775,-14.82161810008404,91.9896472131937,-1,0,0,2023-07-27 19:21:04,25.957361355176133,53.530492652284295,11136.615192917456,252.27749605709565,-2.470831208511503,108.04407250617699,2023-07-27 19:02:04,27.027920367979647,50.77363006108404,11098.786435437654,79.09251958018038,0.0,98.15774185084084,70203e,2023-07-27 19:01:56,27.009735294117647,50.841258823529415,10668.0,112.95769531920945,0.0,95.67647058823529
20230727,5785,740731,2023-07-27 11:41:30,46.35364789787016,11.351646240303696,10588.570026420892,266.8772111765037,-9.297583858051066,147.2828210011887,0,0,-1,2023-07-27 12:16:30,43.10953993777783,16.98308381099561,10677.2089221317,278.8954947027799,0.04744319877160326,129.71836547240332,2023-07-27 11:57:30,44.413286557226655,13.118106553084703,10588.570026420892,273.6958832152979,-14.073664224393994,126.5487509619092,406fdb,2023-07-27 11:56:37,44.36466757679181,13.068252218430034,10856.83276450512,205.52993696752745,-14.073664224393994,312.0
20230727,5785,80073d,2023-07-27 12:43:28,49.12096214479791,15.520359217396596,11376.81336911311,290.36469703319005,-1.2419268149638965,106.86741847268318,-1,0,0,2023-07-27 13:00:28,47.90328713204034,19.00195051773279,11765.456462661463,282.6370921849464,1.470632744805313,125.31091251900938,2023-07-27 12:49:28,48.84687946683585,16.88641622044267,11376.81336911311,181.4705620932456,0.0,107.42449997122705,407ac3,2023-07-27 12:48:57,48.918327272727275,16.858681818181818,11277.0,280.826065287143,0.0,137.0909090909091
20230727,5785,800c42,2023-07-27 11:52:21,27.070020793254105,49.63275326369271,10681.761504164868,102.15268957131529,-0.0012785177492052936,91.87418414949046,1,0,0,2023-07-27 12:11:21,26.48957798717448,52.3717433498296,10498.18720677945,110.73963615029422,-1.861778201903853,110.53524171599788,2023-07-27 11:53:21,27.068198164484347,49.69450926229696,10681.761504164868,104.7546144558374,5.109082871299897,93.48875249931031,896372,2023-07-27 11:52:31,27.055088841201716,49.786395278969955,11003.416309012875,85.45443394127824,5.109082871299897,93.0
20230727,5785,800c42,2023-07-27 12:13:21,26.472138190354514,52.404618232593,10493.535402680183,75.82931276542378,-1.8367304892659293,110.95057351311664,-1,0,0,2023-07-27 12:33:21,26.485311822108862,55.324976316339914,10669.615389137647,85.61770726936503,0.04448895276700197,63.366505465917704,2023-07-27 12:25:21,26.295862300607503,52.91553581649102,10493.535402680183,237.77626933405847,8.448644609358896,80.87614560638754,70606c,2023-07-27 12:24:57,26.300040476190475,52.9772619047619,9963.595238095239,231.3973116381772,8.448644609358896,110.0
20230727,5785,89618a,2023-07-27 12:11:58,47.391647040981624,11.570543061234948,11799.184420111967,283.6592943638133,-4.113276530409618,98.12553615353217,-1,0,0,2023-07-27 12:31:58,46.85255876811017,16.007459219780042,11886.76881344595,292.0179890090571,-0.012820253600462527,101.70418952828827,2023-07-27 12:16:58,47.28237634345657,12.684994193128842,11799.184420111967,189.29240229208793,-2.256270821085634,97.55003075825847,80073a,2023-07-27 12:16:08,47.268159259259264,12.7112,12011.25925925926,219.28426395823416,-2.256270821085634,278.0
20230727,5785,896411,2023-07-27 11:56:23,27.021604994172844,49.418372617954404,10668.130421112552,81.62833707553852,-0.00030339435797895883,93.84849462774669,1,0,0,2023-07-27 12:19:23,26.4667010316059,52.0524017622429,10668.000202218735,88.37231284379106,-8.371480769944612e-07,110.0865499948668,2023-07-27 12:07:23,26.988876172474793,49.959958053837646,10668.130421112552,271.2884974732871,0.0,106.87574547412972,738055,2023-07-27 12:06:33,27.047672151898734,49.95392708860759,10668.0,355.55660143478565,0.0,91.22784810126582
20230727,5785,8964a7,2023-07-27 10:26:26,40.0498759461392,38.50983201156585,10953.955301700955,223.90001425000503,0.09661234137287722,309.38380980294124,-1,0,0,2023-07-27 11:03:26,41.350913342616465,33.07807890128213,10975.441324375815,214.35536381376926,0.04236575852029731,298.2571032286651,2023-07-27 10:45:26,41.50704710241267,36.17130403857402,10953.955301700955,138.52679005109567,-1.3920080626975944,298.5846255902696,151e12,2023-07-27 10:45:18,41.58521497093023,36.18027703488372,11065.539244186046,282.7728881660322,-1.3920080626975944,62.65406976744186
20230727,5785,8964a7,2023-07-27 11:55:26,44.5702227119746,25.594222756243216,10978.237674139791,190.11378318545655,0.6447511097500667,300.3052184794164,1,0,0,2023-07-27 13:54:26,50.42495436521159,7.8380344206161165,8543.958030822301,199.84404866816598,-15.18536993259344,293.6169049240786,2023-07-27 12:10:26,45.3461146889691,23.721178586454528,10978.237674139791,239.2880516054511,-3.904431258679459,298.58598707055705,896214,2023-07-27 12:09:30,45.3520595505618,23.818850561797753,11417.505617977527,229.05628382903447,-3.904431258679459,300.0
20230727,5785,8964ff,2023-07-27 12:42:25,48.118090100324046,15.816840349016958,11124.3752572884,292.4783629934301,-7.681706235597177,114.94819794646021,-1,0,0,2023-07-27 12:55:25,47.38444350073633,17.986463111791906,11097.599847748901,298.2714936604172,-5.40611569305115,117.25923460271098,2023-07-27 12:47:25,47.78424648030657,16.88122999236655,11124.3752572884,205.75099736694648,0.0,115.88594635941853,8964a4,2023-07-27 12:46:31,47.82557775862069,17.00320172413793,10972.0,210.44288980768997,0.0,294.45862068965516
20230727,5785,896513,2023-07-27 11:16:43,41.075506611035884,25.940497259787254,10604.122356630387,276.1416680408727,-6.8764092129260685,83.19292975753638,0,0,1,2023-07-27 11:29:43,40.73118381498389,28.401537052825464,10668.969964657028,274.92647995148843,0.10126076106833862,100.93642880694252,2023-07-27 11:17:43,41.093023365200864,26.136311948715825,10604.122356630387,276.2151946976456,-0.14251937659139857,85.82379030447741,706068,2023-07-27 11:17:28,41.1311649122807,26.16384649122807,11113.798245614034,268.8231334624295,-0.14251937659139857,91.46491228070175
20230727,5785,a01880,2023-07-27 11:08:10,38.78346941162894,-80.69594008089055,10336.771709184142,248.2692012442136,-2.7822631884239946,256.8140429989436,0,-1,0,2023-07-27 12:39:10,36.04963778893559,-95.20567012344605,10295.838952736163,247.60011729480883,-0.4492755946930776,259.37398513054706,2023-07-27 12:21:10,36.54019195689211,-92.69444697970998,10336.771709184142,244.54783199112478,5.290217913795865,253.1707934318816,a98b76,2023-07-27 12:20:42,36.55722025316456,-92.7695417721519,10552.177215189873,230.54249624269244,5.290217913795865,111.62025316455696
20230727,5785,a0da92,2023-07-27 17:20:00,30.865615269783202,-92.1416911660591,11280.197381857037,209.94020042482816,0.0933964556978539,78.95518757060222,0,0,-1,2023-07-27 18:48:00,36.89959906086592,-81.67431482640751,11286.774842093719,219.06012713539968,0.20259700979509326,61.37279947752964,2023-07-27 18:31:00,32.40612104381355,-82.88715190189757,11280.197381857037,229.354716710188,0.0,55.488049677882735,ab6fdd,2023-07-27 18:30:14,32.342559615384616,-82.91679086538461,10972.0,215.0621856562378,0.0,241.0
20230727,5785,a1d76b,2023-07-27 12:49:47,36.67952851737276,-97.71182721535023,10972.000038193168,190.6985114650994,7.149792504906191e-07,259.8880340536043,1,0,0,2023-07-27 13:59:47,35.21235769097397,-107.78999855645164,10972.000073725567,200.262614166682,-5.188461749534261e-07,257.1109378832031,2023-07-27 13:34:47,35.861896172562275,-103.3524818500694,10972.000038193168,219.08549151795816,0.0,264.15066068824035,ab64b8,2023-07-27 13:34:30,35.93060478583092,-103.39029446049491,10731.224017083281,243.80748215724608,0.0,134.9355960306494
20230727,5785,a1fb1a,2023-07-27 12:21:58,34.373389505454654,-102.43281303760702,10968.608675309402,109.50499520209225,0.2834472241246872,289.98670705915305,1,0,0,2023-07-27 12:46:58,35.911975911368366,-106.89692373422518,10971.98860459293,104.0911377807445,0.3908204050924409,294.90189167535885,2023-07-27 12:26:58,34.47452061772931,-102.768708795016,10968.608675309402,193.97358185760433,0.0,289.72983439269444,a10bbc,2023-07-27 12:26:40,34.48423333333333,-102.71063333333333,10668.0,236.0164429209338,0.0,105.22222222222223
20230727,5785,a295c9,2023-07-27 17:30:29,40.57250738233389,-102.66369125254363,10898.577774305795,226.80664897128113,2.678428196153568,294.80571971584686,0,0,-1,2023-07-27 17:48:29,40.78273556460887,-105.4462541429773,10952.788640487412,221.92849862049408,-2.2716479814152004,276.87101244511587,2023-07-27 17:32:29,40.675149933951154,-102.95579188037179,10898.577774305795,226.0034605720005,3.5224787960506294,290.07737182593667,c080d9,2023-07-27 17:31:55,40.72164863207342,-102.91049552868513,10723.866933147752,242.683512228829,3.5224787960506294,109.04960897742595
20230727,5785,a2b154,2023-07-27 11:43:32,28.62205914428923,-83.23017271728375,10363.158060011006,230.64017536943416,0.2308564472523608,195.30219104413902,0,0,1,2023-07-27 11:54:32,27.54790965986082,-84.06105724984403,10362.994094094653,241.88847409485672,-0.008523615610150966,215.6204211388392,2023-07-27 11:48:32,28.019830090280813,-83.4162695405647,10363.158060011006,238.2460993512528,-4.299274409544678,213.84367622910656,a438f1,2023-07-27 11:46:26,28.01396756756757,-83.38846756756757,10151.00054054054,208.36342708817526,-4.299274409544678,177.01189189189188
20230727,5785,a31b74,2023-07-27 11:35:45,35.046737296615355,-97.39208925735524,12000.335312660445,224.23819334353914,2.4407703270763625,351.9805289752376,0,0,-1,2023-07-27 12:08:45,38.10383909458631,-100.15146968058579,12213.695069937898,201.7466695021385,0.1488399528627537,331.71188582406995,2023-07-27 11:58:45,37.80807905627951,-97.87397678694455,12000.335312660445,208.70688520128863,-0.0005183333333328619,322.287524457291,c0174d,2023-07-27 11:57:47,37.745150312499995,-97.93710656249999,11582.0,246.72068905477914,-0.0005183333333328619,252.05625
20230727,5785,a32e8c,2023-07-27 10:59:06,32.10641065479363,-101.82140119301293,10814.617229759162,228.93288871918827,-15.577866191787745,332.56433160074283,0,0,-1,2023-07-27 11:48:06,36.246002763601204,-107.31023291657506,10847.720934940255,227.9767380292397,-6.580323065471757,314.6766090943903,2023-07-27 11:28:06,35.2932988028581,-103.80287575903289,10814.617229759162,234.23448208030612,1.9911888239590945,310.07189319701405,ad9e73,2023-07-27 11:27:36,35.36301689189189,-103.79278108108109,10352.695945945947,236.95128732747781,1.9911888239590945,261.9662162162162
20230727,5785,a3b87f,2023-07-27 17:35:02,43.03098165883948,-87.3820314390301,10515.386086690165,260.63879551421905,-2.7636340655435165,97.01015196675976,0,0,1,2023-07-27 18:15:02,38.84473384963752,-84.56719092364143,10481.586947117825,243.27293364947514,-0.35043379194085716,120.19415878912082,2023-07-27 17:43:02,42.892275569127264,-85.86037955996792,10515.386086690165,252.0980773622379,0.0,150.4375878924885,a9a399,2023-07-27 17:42:11,42.825716317991635,-85.7517849372385,10363.0,239.78639058562305,0.0,223.47698744769875
20230727,5785,a494c5,2023-07-27 16:51:09,35.64540929591881,-101.26784113009742,10363.000018028182,190.51184267681646,-1.8070318303088632e-06,267.1922221288447,1,0,0,2023-07-27 17:53:09,34.245453254204364,-110.85840805462225,10362.99999999998,196.4447068034601,-4.088167810696636e-14,264.20322823761643,2023-07-27 17:14:09,35.52782133048468,-104.16508340525216,10363.000018028182,233.052226312531,-11.578360964766738,266.0930920628169,acce3f,2023-07-27 17:13:40,35.52509420289855,-104.09069041248607,9870.647714604236,254.59359574068634,-11.578360964766738,57.38573021181717
20230727,5785,a4ea77,2023-07-27 13:33:38,32.94048220327686,-112.13799550805912,10281.88412122637,231.89149934550977,0.16354711940176053,283.832996164683,0,0,-1,2023-07-27 13:49:38,32.81751570481861,-114.36976229326388,10329.156369128503,233.20372875682585,-1.4590065645750916,269.0036840933377,2023-07-27 13:34:38,32.9703941683505,-112.28251111910316,10281.88412122637,230.78660504721046,-6.3258548738710685,282.98254010420686,a57f42,2023-07-27 13:33:45,32.89323230769231,-112.33873692307692,10817.661538461538,231.3022827659604,-6.3258548738710685,282.0
20230727,5785,a690a8,2023-07-27 18:16:41,44.85194389558323,-90.94487450270789,10621.476791457371,275.31728930560456,-0.9685538377148261,96.90297199554732,0,0,1,2023-07-27 19:18:41,38.06931416404458,-85.2445031909362,10508.306686673306,240.30153262962673,-0.759802973182369,111.45097807800238,2023-07-27 18:41:41,44.40061020469941,-85.77937366911681,10621.476791457371,257.2037565608711,0.0,160.32951779859658,3c6711,2023-07-27 18:41:32,44.41075,-85.76464999999999,10058.0,272.4414890593872,0.0,44.0
20230727,5785,a79e31,2023-07-27 12:47:48,37.178688443919725,-89.12158531780395,10240.87922259763,206.20499532847904,4.165807437278709,255.1918159254868,1,0,0,2023-07-27 13:56:48,35.482405337937465,-100.34728414010563,10231.036262588605,205.72523669671688,-4.654183091919807,264.9217728850419,2023-07-27 13:08:48,36.57871888012911,-91.93859701307197,10240.87922259763,246.12140670904105,0.0,258.0796837560276,a7fe1c,2023-07-27 13:08:45,36.5747859375,-92.04104140625,9753.0,230.40720380060495,0.0,124.171875
20230727,5785,a7b0c4,2023-07-27 10:43:03,34.49333186472889,-78.6079854057693,10277.028174970235,216.61130220909573,-2.6373117924151024,217.49609335991934,-1,0,0,2023-07-27 11:02:03,32.897924996377796,-80.55798303426913,10327.04458820477,212.06577699171962,-0.2840686898974675,225.57014180416778,2023-07-27 10:45:03,34.30736077545755,-78.77996758176138,10277.028174970235,192.5240802793278,0.0,220.08570013488784,aaf0ce,2023-07-27 10:44:58,34.23783699115044,-78.83593185840708,10363.0,137.51883329816388,0.0,214.55221238938054
20230727,5785,a8021d,2023-07-27 12:02:58,39.95674765225818,-93.55199617974834,12138.423931427544,345.5441381891176,-5.3527481322882,302.7586208921496,1,0,0,2023-07-27 12:24:58,41.28574643164262,-96.36234771612169,12195.950361709734,341.3604815690949,0.426879477009603,301.4861131062846,2023-07-27 12:20:58,41.771777708661695,-97.27771727186455,12138.423931427544,203.18846761806068,0.0,302.2429741610806,ab4126,2023-07-27 12:20:13,41.83119041916167,-97.21059461077844,12192.0,230.2943399798579,0.0,300.22754491017963
20230727,5785,a8021d,2023-07-27 12:24:58,41.28574643164262,-96.36234771612169,12195.950361709734,341.3604815690949,0.426879477009603,301.4861131062846,-1,0,0,2023-07-27 12:57:58,43.28494722765519,-101.13103823386754,12180.309097766412,346.82485368077994,-0.7383613493665039,297.914040294637,2023-07-27 12:45:58,43.30402727305451,-100.81402686558867,12195.950361709734,85.78002938617718,0.0,298.7639248621964,ab4126,2023-07-27 12:45:13,43.26343077790305,-100.88118714768883,12496.0,224.81440846637233,0.0,295.02593010146563
20230727,5785,a9f30b,2023-07-27 11:28:51,44.760531556111076,-119.77907238615263,11232.155648681794,271.99796139269415,-5.8370039143284895,101.11119525504925,-1,0,0,2023-07-27 11:53:51,43.86426945365452,-115.04110953010988,11118.15967689067,281.67426270560503,-7.883524229078331,107.87776322533148,2023-07-27 11:35:51,44.56116835851696,-118.36601296906254,11232.155648681794,129.68114735455993,2.1999536252618053,96.40321091590269,a6c6c8,2023-07-27 11:35:25,44.51360167130919,-118.27660111420613,11277.116991643454,208.52234435663757,2.1999536252618053,187.9766016713092
20230727,5785,aaa668,2023-07-27 18:50:15,29.9878150181274,-83.13278519710539,11924.138961346584,211.57318603506303,3.4631583156087924,142.39853918130018,0,0,1,2023-07-27 19:16:15,27.493423328042642,-82.33947596068283,11967.25499429041,203.53047181684866,-0.19687861869897977,157.9401910845567,2023-07-27 18:52:15,29.80630713083562,-82.97246801446494,11924.138961346584,211.24302036714388,0.0,145.86580427052692,c08536,2023-07-27 18:52:14,29.76815614035088,-82.97241228070175,11582.0,238.2729258808563,0.0,213.18713450292398
20230727,5785,ab1fbb,2023-07-27 11:39:45,34.486066140511774,-106.74002898769807,10532.628297451247,239.6601530157868,-1.2593052674155396,95.48145047172382,0,0,1,2023-07-27 11:59:45,33.180920721644114,-104.10726835966304,10494.075330280486,240.0622048572523,-5.543026139870341,111.98837925665804,2023-07-27 11:40:45,34.47358443704583,-106.58422160221879,10532.628297451247,261.26997233577384,1.2568681318681318,96.90766505562698,a5bb17,2023-07-27 11:40:37,34.47113076923077,-106.61353846153847,10058.0,243.98517157289143,1.2568681318681318,92.6923076923077
20230727,5785,abd8e4,2023-07-27 11:55:38,36.07455925555129,-99.89724845428138,11582.190620992289,118.13337714696368,-0.02640877817013099,313.09870441486544,1,0,0,2023-07-27 12:39:38,39.152451058506045,-103.83073103157393,6680.076525424784,111.77682372132116,-3.123934755133932,310.7024292575474,2023-07-27 12:19:38,37.121624009995664,-101.28586596369642,11582.190620992289,220.72824081178095,0.0,312.7433903237265,c0174d,2023-07-27 12:18:47,37.1612,-101.2965,11582.0,241.03201572269924,0.0,263.0
20230727,5785,ad285f_1,2023-07-27 15:17:08,35.119268545044534,-105.514157102897,10545.035376408083,235.54007177769572,-0.35342109991001225,86.93609258570486,0,1,0,2023-07-27 18:01:08,37.856964141378256,-79.80966325561117,10552.681440349392,248.2386797225909,-4.140018304231366,81.66348785684649,2023-07-27 15:54:08,35.367509859991344,-99.77705479148452,10545.035376408083,229.6167165176467,-0.5251006555816768,87.54210481734559,a69495,2023-07-27 15:54:07,35.31677455101446,-99.7566278371032,10964.955225706242,185.7620361360741,-0.5251006555816768,177.713541889137
